Product Name,Author,Price,Ratings
Clarone No Choro [Disco de Vinil],Sergio Albach,"R$55,37",-1
"Mundo Livre S/A, LP Duplo Carnaval Na Obra- Série Clássicos Em Vinil [Disco de Vinil]",Mundo Livre S/A,"R$200,00","5,0 de 5 estrelas"
"Marco Valle, LP Mustange Cor De Sangue Ou Corcel Cor De Mel- Série Clássicos Em Vinil [Disco de Vinil]",Marcos Valle,"R$110,00",-1
White Christmas Blue,Loretta Lynn,"R$195,52","4,8 de 5 estrelas"
Geracao Som [Disco de Vinil],Pepeu Gomes,"R$240,28",-1
Cesar Camargo Mariano [Disco de Vinil],Cesar Camargo Mariano,"R$170,89","5,0 de 5 estrelas"
Christmas [Disco de Vinil],Michael Bublé,"R$164,68","4,7 de 5 estrelas"
"Cachorro Grande, Lp Cinema [Disco de Vinil]",Cachorro Grande,"R$95,00",-1
The Book of Mormon (Original Broadway Cast Recording) [Disco de Vinil],Various Artists,"R$384,00","4,8 de 5 estrelas"
LP Nervo Chaos/Amazarak - Ascemsão Do Caos [Disco de Vinil],Nervo Chaos,"R$67,00",-1
Correntes [Disco de Vinil],Metalmorphose,"R$37,00",-1
"Os Paralamas Do Sucesso, LP Sinais Do Sim [Disco de Vinil]",Os Paralamas do Sucesso,"R$95,00",-1
"Café Preto e Céu, Compacto Água, Fogo, Terramar [Disco de Vinil]",Café Preto + Céu,"R$40,00",-1
"Marcos Valle, LP Vento Sul- Série Clássicos Em Vinil [Disco de Vinil]",Marcos Valle,"R$110,00","4,2 de 5 estrelas"
"Luan Santana, LP Luan Santana Acústico [Disco de Vinil]",Luan Santana,"R$95,00",-1
Jota Quest - Pancadélico [Disco de Vinil],JOTA QUEST,"R$240,28","5,0 de 5 estrelas"
Alaíde Costa [Disco de Vinil],Alaíde Costa,"R$164,15",-1
Boys For Pele,Tori Amos,"R$255,46","4,6 de 5 estrelas"
Wrapped in Red,Kelly Clarkson,"R$177,09","4,6 de 5 estrelas"
LP Cursed Slaughter - One Last Fixxx [Disco de Vinil],Cursed Slaughter,"R$45,00",-1
Sotaque Soul [Disco de Vinil],Maga Lieri,"R$52,00",-1
"Os Brazões, LP Os Brazões- Série Clássicos Em Vinil [Disco de Vinil]",Os Brazões,"R$110,00",-1
Aventuras II [Disco de Vinil],Blitz,"R$95,00",-1
Dom Salvador [Disco de Vinil],Dom Salvador,"R$240,28","5,0 de 5 estrelas"
Wilson Simonal [Disco de Vinil],Wilson Simonal,"R$119,77",-1
Waltel Branco [Disco de Vinil],Waltel Branco,"R$170,89",-1
Djavan [Disco de Vinil],Vidas Pra Contar (Lp),"R$170,89","4,5 de 5 estrelas"
