Product Name,Author,Price,Ratings
I'm Not Here To Hunt Rabbits [Disco de Vinil],unknown-author,"R$232,04",-1
Nobody Can Live Forever: The Existential Soul,Tim Maia,"R$222,00","4,7 de 5 estrelas"
Bam Bam [Disco de Vinil],SISTER NANCY,"R$75,39","4,2 de 5 estrelas"
Babylon By Bus,Bob Marley,"R$230,49","4,8 de 5 estrelas"
Legend: 30th Anniversary Edition,Bob Marley & The Wailers,"R$291,98","4,5 de 5 estrelas"
India [Disco de Vinil],"COSTA,GAL","R$208,14","4,6 de 5 estrelas"
Sensible [Disco de Vinil],unknown-author,"R$245,65",-1
Vida,Luis Fonsi,"R$244,36","4,5 de 5 estrelas"
Bach: The Cello Suites [Disco de Vinil],Pablo Casals,"R$321,31","4,6 de 5 estrelas"
Lost Souls [Disco de Vinil],Loreena McKennitt,"R$228,45","4,7 de 5 estrelas"
Mais opções de compra,unknown-author,Habibi Funk (Various Artists) [Disco de Vinil],"R$224,37"
Grandeza [CD],Sessa,"R$35,27","5,0 de 5 estrelas"
Catch A Fire,Bob Marley,"R$190,71","4,9 de 5 estrelas"
The Harder They Come [Disco de Vinil],Various Artists,"R$156,42","4,8 de 5 estrelas"
"Rancore, LP Seiva [Disco de Vinil]",Rancore,"R$95,00",-1
French Touch,Carla Bruni,"R$232,21","4,3 de 5 estrelas"
Survival [Disco de Vinil],Bob Marley,"R$207,03","4,9 de 5 estrelas"
Reggae Anthology: Channel One [Disco de Vinil],Various Artists - Reggae Anthology Channel One Story,"R$252,22","4,4 de 5 estrelas"
Uprising [Disco de Vinil],Bob Marley,"R$165,00","4,7 de 5 estrelas"
Kaya [Disco de Vinil],Bob Marley,"R$185,00","4,6 de 5 estrelas"
Burnin',Bob Marley,"R$204,21","4,7 de 5 estrelas"
Africa Speaks,Santana,"R$219,27","3,9 de 5 estrelas"
In Search Of Mona Lisa,Santana,"R$139,00","4,3 de 5 estrelas"
Nothing More To Say [Disco de Vinil],FRIGHTNRS,"R$159,10","4,9 de 5 estrelas"
Arthur Verocai [Disco de Vinil],VEROCAI ARTHUR,"R$234,78","4,4 de 5 estrelas"
Rainford,Lee 'Scratch' Perry,"R$157,31","4,7 de 5 estrelas"
Claude Fontaine [Disco de Vinil],"FONTAINE,CLAUDE","R$162,07","4,7 de 5 estrelas"
Percepcion [Disco de Vinil],Intocable,"R$216,56","4,9 de 5 estrelas"
Komachi,MEITEI,"R$269,46",-1
Kamikazi Dub [Disco de Vinil],PRINCE JAMMY,"R$234,72",-1
New Orleans [Disco de Vinil],PRESERVATION HALL JAZZ BAND,"R$244,29","5,0 de 5 estrelas"
Dream a Little Dream [Disco de Vinil],Pink Martini & The von Trapps,"R$181,62","4,4 de 5 estrelas"
1977 [Disco de Vinil],Ana Tijoux,"R$152,97","4,1 de 5 estrelas"
Super Ape [Disco de Vinil],UPSETTERS,"R$203,55","4,6 de 5 estrelas"
Welcome (180 Gram Audiophile Vinyl/40th Anniversary Limited Edition),Santana,"R$230,95","4,7 de 5 estrelas"
Mais opções de compra,unknown-author,Piel y Hueso [Disco de Vinil],"R$341,67"
Legends [Disco de Vinil],unknown-author,"R$354,73",-1
Amigos [Disco de Vinil],Santana,"R$240,24","4,4 de 5 estrelas"
Proxima Estacion: Esperenza [Disco de Vinil],"CHAO,MANU","R$226,41","4,8 de 5 estrelas"
Radio Bemba Sound System [Disco de Vinil],"CHAO,MANU","R$227,00","4,9 de 5 estrelas"
Tous Les Garcons Et Les Filles [Disco de Vinil],"HARDY,FRANCOISE","R$196,87","4,2 de 5 estrelas"
Colossal Head,LOS LOBOS,"R$153,95","3,9 de 5 estrelas"
Soda Stereo [Disco de Vinil],SODA STEREO,"R$215,43","4,7 de 5 estrelas"
Mais opções de compra,unknown-author,"Five Days Married & Other Laments: Song and Dance from Northern Greece, 1928-1958 [Disco de Vinil]","R$210,98"
Sweet Reggae Music [Disco de Vinil],Barrington Levy,"R$135,82","4,6 de 5 estrelas"
Previsao Do Tempo,Marcos Valle,"R$183,00","4,3 de 5 estrelas"
Sheila - Tendances [Disco de Vinil],Sheila,"R$249,23","4,8 de 5 estrelas"
La Sintesis O'Konor [Disco de Vinil],El Mato A Un Policia Motorizado,"R$165,07","4,3 de 5 estrelas"
Pappo's Blues Vol 2 [Disco de Vinil],PAPPO`S BLUES,"R$344,45","3,4 de 5 estrelas"
Mustt Mustt [Disco de Vinil],Nusrat Fateh Ali Khan,"R$184,89","4,5 de 5 estrelas"
