Product Name,Author,Price,Ratings
Drogas Wave [Disco de Vinil],Lupe Fiasco,"R$266,19","4,8 de 5 estrelas"
False Hopes [Disco de Vinil],Doomtree,"R$185,65",-1
King Of Crime Heights [Disco de Vinil],RUSTE JUXX & RATICUS,"R$250,80",-1
Light Of Mine,KYLE,"R$239,00","4,5 de 5 estrelas"
New Nightmare [Disco de Vinil],Twiztid,"R$161,81","4,5 de 5 estrelas"
Super Duper Duck Flips Vol. 1 [Disco de Vinil],DJ BABU,"R$106,63",-1
Tha Carter V [Disco de Vinil],Lil Wayne,"R$282,04","4,5 de 5 estrelas"
The Big Picture Deluxe Edition (Colored Vinyl) Vinyl 2LP [Disco de Vinil],Big L,"R$215,04","4,3 de 5 estrelas"
Lost Sessions [Disco de Vinil],PETE ROCK / INI,"R$257,00",-1
Velvet [Disco de Vinil],JMSN,"R$236,73","5,0 de 5 estrelas"
The Breadwinner [Disco de Vinil],unknown-author,"R$148,43",-1
Trap House [Disco de Vinil],Gucci Mane,"R$216,56",-1
Zoo,Russ,"R$209,19","4,3 de 5 estrelas"
Delve Into Classical Moog [Disco de Vinil],unknown-author,"R$242,58",-1
Believe [Disco de Vinil],unknown-author,"R$152,56",-1
What'S Wrong With Bill,Ill Bill,"R$728,62","5,0 de 5 estrelas"
General Admission [Disco de Vinil],Machine Gun Kelly,"R$259,55","4,4 de 5 estrelas"
Mjesec [Disco de Vinil],unknown-author,"R$167,82",-1
Enter the Wu-Tang Clan (36 Chambers) [Disco de Vinil],Wu-Tang Clan,"R$209,07","4,7 de 5 estrelas"
Country Grammar,Nelly,R$0,"4,2 de 5 estrelas"
"Da Game Is To Be Sold, Not To Be Told",Snoop Dogg,"R$193,90","4,2 de 5 estrelas"
Trapsoul [Disco de Vinil],Bryson Tiller,"R$138,39","4,6 de 5 estrelas"
P.S.K. What Does It Mean / Gucci Time [Disco de Vinil],SCHOOLLY-D,"R$98,34","5,0 de 5 estrelas"
Rize Vadzimu Rize [Disco de Vinil],CHIMURENGA RENAISSANCE,"R$165,69","5,0 de 5 estrelas"
G Funk Classics Volumes 1 & 2 [Disco de Vinil],Nate Dogg,"R$267,64","4,4 de 5 estrelas"
"I Don't Like Shit, I Don't Go Outside: An Album By Earl Sweatshirt [Disco de Vinil]",Earl Sweatshirt,"R$129,81","4,4 de 5 estrelas"
Anthology,KNXWLEDGE,"R$174,82","2,9 de 5 estrelas"
The Boyz-N-The Hood [Disco de Vinil],Eazy-E,"R$95,30","4,7 de 5 estrelas"
Ego Death,The Internet,"R$202,98","4,8 de 5 estrelas"
Fun Ep (Happy Clown Bad Dub Eight) [Disco de Vinil],Atmosphere,"R$181,53","4,7 de 5 estrelas"
Long.live.a$ap [Disco de Vinil],A$AP Rocky,"R$216,13","4,5 de 5 estrelas"
Doris [Disco de Vinil],Earl Sweatshirt,"R$140,34","4,7 de 5 estrelas"
Ready to Die [Disco de Vinil],Notorious B.I.G.,"R$257,96","4,6 de 5 estrelas"
Playboi Carti,Playboi Carti,"R$171,38","4,5 de 5 estrelas"
Indigoism,UNDERACHIEVERS,"R$251,99","4,1 de 5 estrelas"
1991 [Disco de Vinil],Azealia Banks,"R$143,84","4,4 de 5 estrelas"
Hive Mind [Disco de Vinil],The Internet,"R$185,12","4,6 de 5 estrelas"
All Eyez On Me (Exp),2pac,"R$286,23","4,6 de 5 estrelas"
"The Blueprint, Vol. 3 [Disco de Vinil]",JAY-Z,"R$262,79","4,3 de 5 estrelas"
More Fish [Disco de Vinil],Ghostface Killah,"R$221,31","4,6 de 5 estrelas"
Bl_ck B_st_rds,KMD,"R$211,00","4,7 de 5 estrelas"
Fantastic Volume 2,SLUM VILLAGE,"R$225,31","4,7 de 5 estrelas"
The Blueprint [Disco de Vinil],JAY-Z,"R$258,59","4,6 de 5 estrelas"
Mos Def & Talib Kweli Are Black Star [Disco de Vinil],BLACK STAR,"R$213,81","3,7 de 5 estrelas"
