Product Name,Author,Price,Ratings
Unknown Memory [Disco de Vinil],YUNG LEAN,"R$176,00","4,0 de 5 estrelas"
Guns [Disco de Vinil],Quelle Chris,"R$216,19","4,4 de 5 estrelas"
Free Sweatpants [Disco de Vinil],BLOCKHEAD,"R$195,92","4,6 de 5 estrelas"
i am > i was [Disco de Vinil],21 Savage,"R$230,26","4,4 de 5 estrelas"
The Almighty [Disco de Vinil],Alla Xul Elu,"R$217,00","5,0 de 5 estrelas"
What Happens When I Try To Relax,OPEN MIKE EAGLE,"R$101,71","4,0 de 5 estrelas"
Back on Da Block,Drive By,"R$156,62",-1
Silent Partner,HAVOC X THE ALCHEMIST,"R$219,27","4,2 de 5 estrelas"
Boomiverse,Big Boi,"R$233,10","4,5 de 5 estrelas"
The Post Apocalyptic Word [Disco de Vinil],HOK,"R$157,78",-1
Culture,Migos,"R$218,34","4,7 de 5 estrelas"
Quarterthing [Disco de Vinil],Joey Purp,"R$143,05","5,0 de 5 estrelas"
Abominationz [Disco de Vinil],Twiztid,"R$193,77","5,0 de 5 estrelas"
Don't Smoke Rock (Turquoise Vinyl),SMOKE DZA X PETE ROCK,"R$175,41","3,5 de 5 estrelas"
When I Wake Up,Maverick Sabre,"R$210,02","4,7 de 5 estrelas"
Nice & Smooth [Disco de Vinil],Nice & Smooth,"R$206,01","5,0 de 5 estrelas"
Til The Casket Drops [Disco de Vinil],CLIPSE,"R$191,26",-1
A Love Letter To You [Disco de Vinil],Trippie Redd,"R$216,36","4,1 de 5 estrelas"
Sacrifices [Disco de Vinil],PREFUSE 73,"R$196,74","5,0 de 5 estrelas"
Some Rap Songs [Disco de Vinil],Earl Sweatshirt,"R$174,75","4,7 de 5 estrelas"
Soul Side Of Town [Disco de Vinil],Tower Of Power,"R$229,47","4,8 de 5 estrelas"
The Prequel [Disco de Vinil],"MARCIANO,ROC","R$156,03","5,0 de 5 estrelas"
Kings Of Crunk [Disco de Vinil],Lil Jon & Eastside Boyz,"R$212,89",-1
Not All Heroes Wear Capes [Disco de Vinil],Metro Boomin,"R$198,16","4,7 de 5 estrelas"
Lord Giveth Lord Taketh Away [Disco de Vinil],"GIBBS,FREDDIE & STATIK SELEKTAH","R$227,65","1,0 de 5 estrelas"
Closed Sessions 1 [Disco de Vinil],unknown-author,"R$156,49",-1
Burd,WILMA VRITRA (WILMA ARCHER & PYRAMID VRITRA),"R$228,41",-1
Milk,ICYTWAT,"R$170,31","5,0 de 5 estrelas"
N/o/i/s/e [Disco de Vinil],GHOSTEMANE,"R$340,75","3,8 de 5 estrelas"
Dynospectrum (20Th Anniversary Remaster) [Disco de Vinil],The Dynospectrum,"R$265,17","4,7 de 5 estrelas"
5E [Disco de Vinil],N.O.R.E.,"R$170,00",-1
All Of The Above [Disco de Vinil],unknown-author,"R$223,24",-1
Black Panther The Album Music From And Inspired By,Various Artists,"R$235,59","4,3 de 5 estrelas"
MEMORIES DON'T DIE [Disco de Vinil],Tory Lanez,"R$210,78","4,6 de 5 estrelas"
Sportee [Disco de Vinil],Nolan The Ninja,"R$158,07",-1
Childqueen,Kadhja Bonet,"R$174,39","4,9 de 5 estrelas"
Fall [Disco de Vinil],Gorillaz,"R$194,60","4,4 de 5 estrelas"
Tommy Genesis [Disco de Vinil],"GENESIS,TOMMY","R$153,32","4,1 de 5 estrelas"
Illmatic: Live From The Kennedy Center [Disco de Vinil],Nas,"R$237,63","4,9 de 5 estrelas"
Iration [Disco de Vinil],Iration,"R$163,19","5,0 de 5 estrelas"
Soul Clap / Party Groove [Disco de Vinil],SHOWBIZ & A.G.,"R$160,02",-1
Stokeley [Disco de Vinil],Ski Mask The Slump God,"R$189,58","4,4 de 5 estrelas"
Mais opções de compra,unknown-author,5th Season [Disco de Vinil],"R$222,33"
Murda Muzik [Disco de Vinil],Mobb Deep,"R$177,85","4,9 de 5 estrelas"
The Complete Collection 1987-1992,Eric B. & Rakim,"R$1.713,92","5,0 de 5 estrelas"
Demons [Disco de Vinil],Madchild,"R$213,78","5,0 de 5 estrelas"
Marlowe [Disco de Vinil],Marlowe,"R$169,90","4,7 de 5 estrelas"
Green Ballon [Disco de Vinil],Tank and the Bangas,"R$218,11","5,0 de 5 estrelas"
Mais opções de compra,unknown-author,The Original Baby Pa [Disco de Vinil],"R$233,55"
Green Balloon [Disco de Vinil],Tank and the Bangas,"R$215,19","4,7 de 5 estrelas"
Capital Punishment (20th Anniversary Picture Disc),Big Pun,"R$249,87","4,5 de 5 estrelas"
Intellexual,Intellexual,"R$192,78","5,0 de 5 estrelas"
