Product Name,Author,Price,Ratings
Bringing It All Back Home (Mono Edition),"Dylan, Bob","R$238,00","4,8 de 5 estrelas"
Made in the A.M. [Disco de Vinil],One Direction,"R$195,09","4,7 de 5 estrelas"
Sublime [Disco de Vinil],Sublime,"R$338,92","4,6 de 5 estrelas"
Rocket To Russia [Disco de Vinil],Ramones,"R$192,75","4,4 de 5 estrelas"
Abbey Road Anniversary [3 LP Deluxe] [Disco de Vinil],The Beatles,"R$773,10","4,8 de 5 estrelas"
Sticky Fingers [Disco de Vinil],The Rolling Stones,"R$296,03","4,7 de 5 estrelas"
Surfer Rosa [Disco de Vinil],"PIXIES, THE","R$191,73","4,5 de 5 estrelas"
The Sciences,Sleep,"R$247,36","4,7 de 5 estrelas"
Various Positions,Leonard Cohen,"R$157,61","4,6 de 5 estrelas"
One-x [Disco de Vinil],Three Days Grace,"R$185,58","4,8 de 5 estrelas"
Johnny Winter,Johnny Winter,"R$249,91","4,5 de 5 estrelas"
Metallica [Disco de Vinil],Metallica,"R$484,37","4,6 de 5 estrelas"
Ghosts Of The Great Highway,Sun Kil Moon,"R$234,29","3,9 de 5 estrelas"
A Thousand Suns [Disco de Vinil],Linkin Park,"R$229,30","4,2 de 5 estrelas"
Minutes To Midnight [Disco de Vinil],Linkin Park,"R$174,03","4,6 de 5 estrelas"
Hybrid Theory [Disco de Vinil],Linkin Park,"R$158,37","4,7 de 5 estrelas"
Mais opções de compra,unknown-author,Selfie [Disco de Vinil],"R$181,53"
From Another World,"LAUDERDALE,JIM","R$189,00","4,7 de 5 estrelas"
Mais opções de compra,unknown-author,Drecksound [Disco de Vinil],"R$163,32"
Altered Beast [Disco de Vinil],"SWEET,MATTHEW","R$235,59","4,6 de 5 estrelas"
First Love [Disco de Vinil],unknown-author,"R$322,80",-1
I Walk The Line [Disco de Vinil],"CASH,JOHNNY","R$170,19","5,0 de 5 estrelas"
Cut & Stitch [Disco de Vinil],unknown-author,"R$143,97",-1
Midnight,Stef Chura,"R$154,94","4,5 de 5 estrelas"
Seems Like Forever [Disco de Vinil],Rosetta Stone,"R$200,00","4,4 de 5 estrelas"
Sombrou Duvida [Disco de Vinil],BOOGARINS,"R$166,75","4,2 de 5 estrelas"
Talk Is Cheap [Disco de Vinil],Keith Richards,"R$5.486,28","5,0 de 5 estrelas"
Mannen Utanfor / Two Man Gang [Disco de Vinil],LES BIG BYRD,"R$70,50",-1
The Neighbourhood [Disco de Vinil],The Neighbourhood,"R$259,12","4,7 de 5 estrelas"
Leonard Cohen Greatest Hits [Disco de Vinil],Leonard Cohen,"R$180,00","4,8 de 5 estrelas"
All My Demons Greeting Me [Disco de Vinil],AURORA,"R$315,75","4,7 de 5 estrelas"
King in the Ring [Disco de Vinil],Elvis Presley,"R$206,52","4,7 de 5 estrelas"
Saint Cecilia [Disco de Vinil],Foo Fighters,"R$86,00","4,6 de 5 estrelas"
Mastodon - Emperor Of Sand [Disco de Vinil],Mastodon,"R$313,90","4,7 de 5 estrelas"
Monolith Of Phobos [Disco de Vinil],The Claypool Lennon Delirium,"R$218,00","4,7 de 5 estrelas"
Pink Floyd - The Piper At The Gates Of Dawn [Disco de Vinil],Pink Floyd,"R$228,90","4,6 de 5 estrelas"
Aqualung (steven Wilson Mix) [Disco de Vinil],Jethro Tull,"R$184,62","4,5 de 5 estrelas"
Maximum Rock N Roll: The Singles Vol 1 [Disco de Vinil],PRIMAL SCREAM,"R$215,19","4,7 de 5 estrelas"
Foxtrot,Genesis,"R$205,00","4,7 de 5 estrelas"
Psychocandy [Disco de Vinil],Jesus and Mary Chain,"R$153,32","4,3 de 5 estrelas"
Wowee Zowee,Pavement,"R$217,32","4,3 de 5 estrelas"
Ruins [Disco de Vinil],GROUPER,"R$157,71","3,9 de 5 estrelas"
F#A# (Infinity) [Disco de Vinil],GODSPEED YOU BLACK EMPEROR,"R$203,97","4,5 de 5 estrelas"
You Are Free,Cat Power,"R$190,50","4,4 de 5 estrelas"
Live At The Paramount [Disco de Vinil],Nirvana,"R$224,80","4,7 de 5 estrelas"
The Eraser [Disco de Vinil],"YORKE, THOM","R$193,77","4,5 de 5 estrelas"
The '59 Sound Sessions [Disco de Vinil],The Gaslight Anthem,"R$160,45","4,7 de 5 estrelas"
The Best Of Johnny Rivers,Johnny Rivers,"R$261,00","4,6 de 5 estrelas"
In Rock (Remastered),Deep Purple,"R$190,47","4,8 de 5 estrelas"
Original Mono Recordings (9Lp/180G/Dl Card),Bob Dylan,"R$1.543,79","4,6 de 5 estrelas"
Alvvays,Alvvays,"R$216,00","4,7 de 5 estrelas"
First Collection 2006-2009,Fleet Foxes,"R$553,18","4,6 de 5 estrelas"
Post,Björk,"R$177,14","4,4 de 5 estrelas"
Future Ruins [Disco de Vinil],Swervedriver,"R$141,27","4,4 de 5 estrelas"
Viva La Vida Or Death And All,Coldplay,"R$200,68","4,4 de 5 estrelas"
Roxy & Elsewhere [Disco de Vinil],"ZAPPA,FRANK","R$259,55","4,5 de 5 estrelas"
Enter Wu-Tang,Wu-Tang Clan,"R$123,28","4,6 de 5 estrelas"
Turn Blue [Disco de Vinil],The Black Keys,"R$225,77","4,4 de 5 estrelas"
Mindfucker [Disco de Vinil],Monster Magnet,"R$182,15","4,5 de 5 estrelas"
S.C.I.E.N.C.E. [Disco de Vinil],Incubus,"R$188,72","4,5 de 5 estrelas"
State Dogs: Singles 2017-18 [Disco de Vinil],Generationals,"R$169,53","5,0 de 5 estrelas"
London Sessions,LCD SOUNDSYSTEM,"R$201,93","4,6 de 5 estrelas"
Avonmore,Bryan Ferry,"R$277,18","4,6 de 5 estrelas"
Music from the Elder [Disco de Vinil],Kiss,"R$260,00","4,4 de 5 estrelas"
Dead Boys [Disco de Vinil],Sam Fender,"R$167,25","4,8 de 5 estrelas"
Greatest,Cat Power,"R$181,12","4,5 de 5 estrelas"
October Road [Disco de Vinil],James Taylor,"R$313,00","4,7 de 5 estrelas"
Supermodel [Disco de Vinil],Foster The People,"R$205,10","4,5 de 5 estrelas"
Limpid As the Solitudes [Disco de Vinil],unknown-author,"R$200,18",-1
Layla & Other Assorted Love Songs [Disco de Vinil],DEREK & THE DOMINOS,"R$252,93","4,6 de 5 estrelas"
Bad Self Portraits [Disco de Vinil],Lake Street Dive,"R$145,59","4,7 de 5 estrelas"
This Will All Blow Over In Time [Disco de Vinil],Cold War Kids,"R$216,56","4,0 de 5 estrelas"
Phoenix - Wolfgang Amadeus Phoenix [Disco de Vinil],PHOENIX,"R$197,85","4,5 de 5 estrelas"
The Goo Goo Dolls - The Audience Is That Way [Disco de Vinil],The Goo Goo Dolls,"R$122,65","5,0 de 5 estrelas"
The Southern Harmony and Musical Companion [Disco de Vinil],Black Crowes,"R$223,56","4,6 de 5 estrelas"
Very (2018 Remastered Version) [Disco de Vinil],Pet Shop Boys,"R$190,47","4,7 de 5 estrelas"
Light Grenades [Disco de Vinil],Incubus,"R$184,75","4,3 de 5 estrelas"
Mania [Disco de Vinil],Truckfighters,"R$139,98","4,7 de 5 estrelas"
Joy Division - Unknown Pleasures [Disco de Vinil],Joy Division,"R$210,00","4,6 de 5 estrelas"
Anastasis (180G Green Vinyl) (Rsd) [Disco de Vinil],Dead Can Dance,"R$208,30","4,5 de 5 estrelas"
"Echoes, Silence, Patience & Grace",Foo Fighters,"R$126,84","4,7 de 5 estrelas"
The Only Place [Disco de Vinil],Best Coast,"R$179,37","4,6 de 5 estrelas"
Hunter [Disco de Vinil],Anna Calvi,"R$183,63","4,7 de 5 estrelas"
With The Beatles,The Beatles,"R$123,00","4,7 de 5 estrelas"
Odessey & Oracle [Disco de Vinil],The Zombies,"R$121,99","4,5 de 5 estrelas"
Melodrama [Disco de Vinil],Lorde,"R$221,00","4,5 de 5 estrelas"
Jane from Occupied Europe [Disco de Vinil],SWELL MAPS,"R$130,42","4,3 de 5 estrelas"
Epic [Disco de Vinil],"VAN ETTEN,SHARON","R$186,94","5,0 de 5 estrelas"
Disintegration,CURE,"R$258,49","4,7 de 5 estrelas"
Mais opções de compra,unknown-author,Placebo [Disco de Vinil],"R$195,50"
The Rolling Thunder Revue: The 1975 Live Recordings [Disco de Vinil],Bob Dylan,"R$574,51","4,7 de 5 estrelas"
Today [Disco de Vinil],GALAXIE 500,"R$219,86","4,8 de 5 estrelas"
Tallahassee [Disco de Vinil],The Mountain Goats,"R$195,49","4,6 de 5 estrelas"
Static Age [Disco de Vinil],MISFITS,"R$209,00","4,7 de 5 estrelas"
The Sunset Tree [Disco de Vinil],The Mountain Goats,"R$207,00","4,8 de 5 estrelas"
Music From Big Pink - 50th Anniversary [Disco de Vinil],The Band,"R$255,00","4,6 de 5 estrelas"
Greatest Hits [Disco de Vinil],Simon & Garfunkel,"R$282,65","4,7 de 5 estrelas"
The Drift [Disco de Vinil],Scott Walker,"R$193,57","4,2 de 5 estrelas"
Evilive [Disco de Vinil],MISFITS,"R$154,24","4,2 de 5 estrelas"
Mutiny on the Bay [Disco de Vinil],Dead Kennedys,"R$166,89","4,0 de 5 estrelas"
Life Won't Wait [Disco de Vinil],RANCID,"R$143,01","4,6 de 5 estrelas"
Temple Of The Dog,Temple Of The Dog,"R$259,55","4,7 de 5 estrelas"
Axis Bold As Love,The Jimi Hendrix Experience,"R$186,00","4,7 de 5 estrelas"
50 Greatest Hits (180G),"Presley, Elvis","R$207,00","4,7 de 5 estrelas"
High Violet,The National,"R$206,07","4,6 de 5 estrelas"
Help Us Stranger [Disco de Vinil],The Raconteurs,"R$159,10","4,7 de 5 estrelas"
The Dark Side Of The Moon [Disco de Vinil],Pink Floyd,"R$200,71","4,7 de 5 estrelas"
Comedown Machine,The Strokes,"R$118,00","4,3 de 5 estrelas"
Bohemian Rhapsody,Queen,"R$226,01","4,7 de 5 estrelas"
Trouble Will Find Me [Disco de Vinil],The National,"R$229,53","4,5 de 5 estrelas"
Abbey Road (Remastered) [Disco de Vinil],Beatles,"R$175,28","4,7 de 5 estrelas"
Private Parts [Disco de Vinil],"ASHLEY,ROBERT","R$177,49","5,0 de 5 estrelas"
Greatest Hits I [Disco de Vinil],Queen,"R$259,64","4,6 de 5 estrelas"
Hotel California [Disco de Vinil],Eagles,"R$187,03","4,7 de 5 estrelas"
Above,Mad Season,"R$272,99","4,7 de 5 estrelas"
Am,Arctic Monkeys,"R$176,77","4,4 de 5 estrelas"
No Gods No Managers [Disco de Vinil],CHOKING VICTIM,"R$175,00","4,6 de 5 estrelas"
Unplugged In N.Y. [Disco de Vinil],NIRVANA,"R$125,00","4,8 de 5 estrelas"
The Goonies (Original Motion Picture Soundtrack) [Disco de Vinil],Various,"R$202,00","4,5 de 5 estrelas"
Transformer [Disco de Vinil],Lou Reed,"R$125,00","4,6 de 5 estrelas"
Father Of The Bride [Disco de Vinil],Vampire Weekend,"R$215,70","4,6 de 5 estrelas"
By The Way [Disco de Vinil],Red Hot Chili Peppers,"R$322,40","4,5 de 5 estrelas"
