Product Name,Author,Price,Ratings
This Is How You Smile [Disco de Vinil],"NEGRO,HELADO","R$203,00","4,8 de 5 estrelas"
Give Me the Night,George Benson,"R$121,00","4,8 de 5 estrelas"
HIStory: Continues [Disco de Vinil],Michael Jackson,"R$328,93","4,4 de 5 estrelas"
Standards [Disco de Vinil],Seal,"R$291,32","4,4 de 5 estrelas"
Number Ones,"ROSS,DIANA & THE SUPREMES","R$490,01","4,7 de 5 estrelas"
C'Est Chic (2018 Remaster) [Disco de Vinil],Chic,"R$216,21","4,6 de 5 estrelas"
Aretha Franklin - Lady Soul [Disco de Vinil],ARETHA FRANKLIN,"R$396,51","4,6 de 5 estrelas"
Hello From Las Vegas [Disco de Vinil],Lionel Richie,"R$227,00","4,5 de 5 estrelas"
Village,Jacob Banks,"R$222,33","4,6 de 5 estrelas"
Can't Slow Down [Reissue],Lionel Richie,"R$159,09","4,6 de 5 estrelas"
Hotter Than July [Disco de Vinil],Stevie Wonder,"R$192,22","4,5 de 5 estrelas"
Hoax [Disco de Vinil],"GARRETT,KEVIN","R$223,35","2,7 de 5 estrelas"
Sound of Sinning [Disco de Vinil],MONOPHONICS,"R$156,03","4,6 de 5 estrelas"
Love And Hate [Disco de Vinil],Michael Kiwanuka,"R$229,34","4,7 de 5 estrelas"
Workin' Together,Ike & Tina Turner,"R$182,54","4,0 de 5 estrelas"
Shaft (Music From the Soundtrack) [Disco de Vinil],"HAYES,ISAAC","R$285,08","4,9 de 5 estrelas"
Betty Davis,"DAVIS,BETTY","R$215,86","4,7 de 5 estrelas"
Innervisions [Disco de Vinil],"WONDER,STEVIE","R$323,78","4,8 de 5 estrelas"
Bizarre Years [Disco de Vinil],SCREAMIN' JAY HAWKINS,"R$210,51","4,6 de 5 estrelas"
Claude François - Magnolias For Ever [Disco de Vinil],Claude François,"R$288,90",-1
Tuxedo III [Disco de Vinil],TUXEDO (MAYER HAWTHORNE & JAKE ONE),"R$188,67","4,6 de 5 estrelas"
1123 [Disco de Vinil],BJ The Chicago Kid,"R$170,26","4,8 de 5 estrelas"
Control: The Remixes [Disco de Vinil],Janet Jackson,"R$198,89","4,5 de 5 estrelas"
Mais opções de compra,unknown-author,Head Games: The Story Of Larry Akles & CBM Records [Disco de Vinil],"R$291,69"
Mais opções de compra,unknown-author,New Adventures Of... P.p. Arnold [Disco de Vinil],"R$209,07"
Los Angeles Modern Kent Northern Soul / Various [Disco de Vinil],VARIOUS ARTISTS,"R$175,58",-1
Gets Next to You [Disco de Vinil],Al Green,"R$142,42","5,0 de 5 estrelas"
Time's All Gone [Disco de Vinil],Nick Waterhouse,"R$157,35","4,6 de 5 estrelas"
Leaving Eden [Disco de Vinil],Carolina Chocolate Drops,"R$176,96","4,6 de 5 estrelas"
Still Bill,Bill Withers,"R$232,14","4,6 de 5 estrelas"
How Do You Do [Disco de Vinil],"HAWTHORNE,MAYER","R$194,17","4,5 de 5 estrelas"
Soul Time [Disco de Vinil],"JONES,SHARON & THE DAP-KINGS","R$133,44","4,7 de 5 estrelas"
The Elmatic Instrumentals [Disco de Vinil],"SESSIONS,WILL","R$147,05","5,0 de 5 estrelas"
Things Have Changed [Disco de Vinil],Bettye LaVette,"R$220,29","4,7 de 5 estrelas"
Shaolin Soul Episode 1 (Various Artists) [Disco de Vinil],VARIOUS ARTISTS,"R$222,33","5,0 de 5 estrelas"
Everything Here [Disco de Vinil],SUFFERS,"R$150,93","5,0 de 5 estrelas"
Twistin The Night Away [Disco de Vinil],Sam Cooke,"R$279,99","4,8 de 5 estrelas"
Light Of My Life / Dreamin's For Free [Disco de Vinil],"PIRANI,BEN","R$62,41","5,0 de 5 estrelas"
Fear Of A Brown Planet [Disco de Vinil],BROWNOUT,"R$147,05","5,0 de 5 estrelas"
East Side Story Volume 1 (Various Artists) [Disco de Vinil],VARIOUS ARTISTS,"R$188,22","4,6 de 5 estrelas"
Soul Drums [Disco de Vinil],"PURDIE,BERNARD PRETTY","R$287,61","4,8 de 5 estrelas"
"Call It Home, Vol. 1 And 2",The California Honeydrops,"R$302,51","4,0 de 5 estrelas"
Yellow Kitchen,Mark and Sean Yeaton Kozelek,"R$154,38","2,0 de 5 estrelas"
Love's Theme: The Best Of The 20th Century Records Singles [Disco de Vinil],Barry White,"R$263,28","4,6 de 5 estrelas"
Legends Of R&B / Various [Disco de Vinil],VARIOUS ARTISTS,"R$223,35","3,5 de 5 estrelas"
Back To The World [Disco de Vinil],Curtis Mayfield,"R$204,99","4,0 de 5 estrelas"
Goin' Places [Disco de Vinil],The Jacksons,"R$151,21","5,0 de 5 estrelas"
Morning After [Disco de Vinil],dvsn,"R$235,44","4,9 de 5 estrelas"
Honestly [Disco de Vinil],Lalah Hathaway,"R$141,31","4,0 de 5 estrelas"
Rewind: The Collection [Disco de Vinil],"DAVID,CRAIG","R$255,99","4,7 de 5 estrelas"
Definitive Studio Album Collection [Disco de Vinil],Otis Redding,"R$868,73","4,2 de 5 estrelas"
Masterpiece [Disco de Vinil],The Temptations,"R$157,05","3,5 de 5 estrelas"
Dancing On The Ceiling [Reissue],Lionel Richie,"R$184,59","4,7 de 5 estrelas"
Encore [Disco de Vinil],Anderson East,"R$160,55","4,6 de 5 estrelas"
Carla,Carla Thomas,"R$176,50","4,4 de 5 estrelas"
Saturn [Disco de Vinil],Nao,"R$159,33","4,2 de 5 estrelas"
Strength Of A Woman [Disco de Vinil],Mary J. Blige,"R$201,53","4,7 de 5 estrelas"
Baby You Got It,Brenton Wood,"R$161,81","5,0 de 5 estrelas"
Overload [Disco de Vinil],"MULDROW,GEORGIA ANNE","R$175,61",-1
The Essential R. Kelly [Disco de Vinil],R. Kelly,"R$245,00","4,9 de 5 estrelas"
Black Velvet [Disco de Vinil],"BRADLEY,CHARLES","R$359,27","4,9 de 5 estrelas"
Eureka Brass Band - New Orleans Parade And Funeral M [Disco de Vinil],Eureka Brass Band,"R$180,72","5,0 de 5 estrelas"
The Clones Of Dr. Funkenstein [Disco de Vinil],Parliament,"R$216,21","4,6 de 5 estrelas"
Allen Toussaint - American Tunes [Disco de Vinil],Allen Toussaint,"R$726,85","4,8 de 5 estrelas"
Confessin The Blues / Various [Disco de Vinil],Various Artists,"R$783,06","4,7 de 5 estrelas"
Live at the Apollo 1972 [Disco de Vinil],James Revue Brown,"R$262,11","3,8 de 5 estrelas"
RINGING BELL (SWEET MUSIC) PART1 B/W PART 2 [Disco de Vinil],unknown-author,"R$121,25",-1
Skull Snaps [Disco de Vinil],SKULL SNAPS,"R$208,33","5,0 de 5 estrelas"
Spaceark [Disco de Vinil],unknown-author,"R$214,97",-1
Instrumental Versions: Something About April 2,"YOUNGE,ADRIAN","R$168,28",-1
This Is Where I Live [Disco de Vinil],William Bell,"R$170,26","4,7 de 5 estrelas"
Say It Live And Loud: Live In Dallas 8.26.68 [Disco de Vinil],James Brown,"R$195,90","4,7 de 5 estrelas"
Evol (Pa),Future,"R$139,25","5,0 de 5 estrelas"
Andra Day - Cheers To The Fall [Disco de Vinil],Andra Day,"R$208,13","4,7 de 5 estrelas"
The Heart Speaks In Whispers [Disco de Vinil],Corinne Bailey Rae,"R$208,47","4,4 de 5 estrelas"
Let's Get It On [Disco de Vinil],Marvin Gaye,"R$202,95","4,8 de 5 estrelas"
I Want You [Disco de Vinil],"GAYE,MARVIN","R$209,07","4,7 de 5 estrelas"
For You [Disco de Vinil],Prince,"R$151,47","4,9 de 5 estrelas"
