Product Name,Author,Price,Ratings
Gods Of Metal 1 [Disco de Vinil],"Gods Of Metal, Volume 1","R$136,48",-1
The Essential Masters [Disco de Vinil],"MONROE,MARILYN","R$210,09","4,5 de 5 estrelas"
Flames Of Eternity [Disco de Vinil],Imperia,"R$196,83","4,4 de 5 estrelas"
Seven Pathways To Annihilation [Disco de Vinil],unknown-author,"R$250,14",-1
Under the Sign of the Black Mark [Disco de Vinil],Bathory,"R$197,85","4,6 de 5 estrelas"
Warpath,Six Feet Under,"R$181,85","4,7 de 5 estrelas"
Underdog Heroes [Disco de Vinil],Black Oak Arkansas,"R$230,49","4,3 de 5 estrelas"
Rated R [Disco de Vinil],QUEENS OF THE STONE AGE,"R$197,90","4,5 de 5 estrelas"
The Beast You Are [Disco de Vinil],BIG BUSINESS,"R$182,55","3,9 de 5 estrelas"
Breaking The Trance [Disco de Vinil],Fatal Curse,"R$200,04",-1
The Walking Dead [Disco de Vinil],SAINT VITUS,"R$130,40","5,0 de 5 estrelas"
Mais opções de compra,unknown-author,Solipsis [Disco de Vinil],"R$206,01"
Born Too Late,SAINT VITUS,"R$196,83","4,8 de 5 estrelas"
Lebe Dich leer [Disco de Vinil],BETHLEHEM,"R$178,47","4,8 de 5 estrelas"
Wasteland,Uncle Acid and The Deadbeats,"R$207,38","4,6 de 5 estrelas"
Ambiance [Disco de Vinil],unknown-author,"R$147,41",-1
Shogun,Trivium,"R$243,01","4,9 de 5 estrelas"
Stormcrowfleet [Disco de Vinil],unknown-author,"R$240,63",-1
Circles,P.O.D.,"R$181,16","4,6 de 5 estrelas"
Mais opções de compra,unknown-author,Way Of The Road [Disco de Vinil],"R$194,93"
Mais opções de compra,unknown-author,Abyss Between The Stars [Disco de Vinil],"R$191,86"
Disturbed - Evolution [Disco de Vinil],Disturbed,"R$278,71","4,7 de 5 estrelas"
Branded & Exiled [Disco de Vinil],Running Wild,"R$212,13",-1
Pantera - Far Beyond Bootleg. Live From [Disco de Vinil],Pantera,"R$207,53","4,2 de 5 estrelas"
The Adversary [Disco de Vinil],Ihsahn,"R$211,44","4,5 de 5 estrelas"
Hen [Disco de Vinil],unknown-author,"R$427,42",-1
Heaven Upside Down [Disco de Vinil],Marilyn Manson,"R$191,16","4,6 de 5 estrelas"
Running Wild - Gates To Purgatory [Disco de Vinil],Running Wild,"R$214,90","4,8 de 5 estrelas"
In Our Wake [Disco de Vinil],Atreyu,"R$216,89","4,6 de 5 estrelas"
Led Zeppelin - Led Zeppelin II [Disco de Vinil],Led Zeppelin,"R$298,59","4,7 de 5 estrelas"
Mais opções de compra,unknown-author,Crowning Of The Fire King [Disco de Vinil],"R$215,19"
Bruce Dickinson - Soloworks [Disco de Vinil],Bruce Dickinson,"R$1.982,41","4,9 de 5 estrelas"
Goober Patrol/7 Day Conspiracy [Disco de Vinil],unknown-author,"R$408,21",-1
The Michael Schenker Group - The Michael Schenker Group [Disco de Vinil],The Michael Schenker Group,"R$209,07",-1
Alice Cooper - Pretties For You [Disco de Vinil],Alice Cooper,"R$475,78","4,3 de 5 estrelas"
Running Wild - Pile Of Skulls [Disco de Vinil],Running Wild,"R$288,90","4,2 de 5 estrelas"
Nickelback - The State [Disco de Vinil],Nickelback,"R$183,00","4,5 de 5 estrelas"
Diaspora [Disco de Vinil],CORMORANT,"R$226,41",-1
Alice Cooper - Special Forces [Disco de Vinil],Alice Cooper,"R$219,94","4,5 de 5 estrelas"
Mais opções de compra,unknown-author,Born From Fire [Disco de Vinil],"R$214,97"
Dark Horse [Disco de Vinil],Nickelback,"R$198,82","4,7 de 5 estrelas"
Sehnsucht [Disco de Vinil],Rammstein,"R$273,33","4,7 de 5 estrelas"
Sphinctour [Disco de Vinil],MINISTRY,"R$268,20",-1
Here And Now (Vinyl) [Disco de Vinil],Nickelback,"R$370,06","5,0 de 5 estrelas"
