Product Name,Author,Price,Ratings
Live At Roadburn 2018,Cave In Ft. Stephen Brodsky & Adam Mcgrath,"R$160,58","5,0 de 5 estrelas"
Nightfall In Middle Earth (remixed & Remastered) [Disco de Vinil],Blind Guardian,"R$330,48","4,6 de 5 estrelas"
Black Axis,Caspar Brötzmann Massaker,"R$156,32",-1
Street Cleaner [Disco de Vinil],Godflesh,"R$189,69","4,1 de 5 estrelas"
Clouds [Disco de Vinil],Tiamat,"R$340,22","5,0 de 5 estrelas"
Dark Recollections,Carnage,"R$180,10","4,8 de 5 estrelas"
Distance Over Time [Disco de Vinil],Dream Theater,"R$272,69","4,6 de 5 estrelas"
My Arms Your Hearse [Disco de Vinil],Opeth,"R$316,41","4,6 de 5 estrelas"
Of Rot And Ruin [Disco de Vinil],Hath,"R$211,70","4,8 de 5 estrelas"
Death Is Glory Now,Reverend Bizarre,"R$321,27",-1
Einsamkeit [Disco de Vinil],Paysage D'Hiver,"R$229,47","5,0 de 5 estrelas"
Volume Two [Disco de Vinil],Def Leppard,"R$2.056,53","4,8 de 5 estrelas"
New World Orphans [Disco de Vinil],(hed) p.e.,"R$242,44","4,8 de 5 estrelas"
Hvisl Stjarnanna [Disco de Vinil],Sinmara,"R$339,15",-1
Smells Of Death [Disco de Vinil],Gods Forsaken,"R$208,23","4,7 de 5 estrelas"
Steineiche [Disco de Vinil],Paysage D'Hiver,"R$225,39","4,5 de 5 estrelas"
Harbinger Of Metal,Reverend Bizarre,"R$230,49","4,0 de 5 estrelas"
Det Svarte Juv [Disco de Vinil],MORK,"R$213,15","5,0 de 5 estrelas"
Nazareth - Loud 'N' Proud [Disco de Vinil],Nazareth,"R$254,57","4,7 de 5 estrelas"
Panic Broadcast [Disco de Vinil],Soilwork,"R$227,43","4,2 de 5 estrelas"
Clandestine - Live,Entombed,"R$277,68","4,1 de 5 estrelas"
Led Zeppelin [Disco de Vinil],Led Zeppelin,"R$175,00","4,7 de 5 estrelas"
Ride The Lightning,Metallica,"R$175,00","4,7 de 5 estrelas"
Highway to Hell [Disco de Vinil],AC/DC,"R$177,66","4,8 de 5 estrelas"
Lateralus [Disco de Vinil],TOOL,"R$285,31","4,5 de 5 estrelas"
Years Of Aggression [Disco de Vinil],Suicidal Angels,"R$177,00","4,9 de 5 estrelas"
Rush: Rediscovered [Disco de Vinil],RUSH,"R$408,87","4,6 de 5 estrelas"
Kill Em All,Metallica,"R$199,00","4,7 de 5 estrelas"
Painkiller [Disco de Vinil],Judas Priest,"R$165,00","4,7 de 5 estrelas"
Flight 666 [Disco de Vinil],Iron Maiden,"R$208,41","4,7 de 5 estrelas"
With The 21st Century Symphony Orchestra & Chorus [Disco de Vinil],Foreigner,"R$201,18","4,5 de 5 estrelas"
Killers [Disco de Vinil],Iron Maiden,"R$185,61","4,6 de 5 estrelas"
Led Zeppelin - Physical Graffiti [Disco de Vinil],Led Zeppelin,"R$369,40","4,7 de 5 estrelas"
Iron Maiden - Somewhere In Time [Disco de Vinil],Iron Maiden,"R$155,11","4,7 de 5 estrelas"
Tattooed Millionaire [Disco de Vinil],Bruce Dickinson,"R$194,00","4,4 de 5 estrelas"
Led Zeppelin - Led Zeppelin IV [Disco de Vinil],Led Zeppelin,"R$202,46","4,7 de 5 estrelas"
Infestissumam [Disco de Vinil],GHOST B.C.,"R$216,13","4,6 de 5 estrelas"
Iron Maiden [Disco de Vinil],IRON MAIDEN,"R$212,68","4,8 de 5 estrelas"
Opiate (ep) [Disco de Vinil],TOOL,"R$89,90","4,7 de 5 estrelas"
Yellow and Green,Baroness,"R$248,52","4,4 de 5 estrelas"
Heavy Metal Maniac [Disco de Vinil],Exciter,"R$166,23","4,7 de 5 estrelas"
Killing Machine [Disco de Vinil],Judas Priest,"R$180,53","4,7 de 5 estrelas"
Hammered [Disco de Vinil],Motörhead,"R$213,15","4,5 de 5 estrelas"
Houses of the Holy [Disco de Vinil],Led Zeppelin,"R$279,00","4,6 de 5 estrelas"
Motörhead - Sacrifice [Disco de Vinil],Motörhead,"R$212,13","4,8 de 5 estrelas"
Tonight's Decision [Disco de Vinil],Katatonia,"R$191,73","4,4 de 5 estrelas"
Master Of Puppets [Disco de Vinil],Metallica,"R$204,83","4,6 de 5 estrelas"
Sammy Hagar And The Circle - Space Between [Disco de Vinil],Sammy Hagar & The Circle,"R$415,80","4,6 de 5 estrelas"
Motörhead - We Are Motörhead [Disco de Vinil],Motörhead,"R$198,87","4,8 de 5 estrelas"
