Product Name,Author,Price,Ratings
Mais opções de compra,unknown-author,Errorzone [Disco de Vinil],"R$186,00"
King Of Everything [Disco de Vinil],Jinjer,"R$177,66","4,8 de 5 estrelas"
Low Teens,EVERY TIME I DIE,"R$153,78","4,6 de 5 estrelas"
Bad Vibrations,A Day To Remember,"R$153,78","4,7 de 5 estrelas"
Alice Cooper Show [Disco de Vinil],Alice Cooper,"R$250,60","4,4 de 5 estrelas"
Magrudergrind [Disco de Vinil],MAGRUDERGRIND,"R$95,13","4,4 de 5 estrelas"
Book Of Suffering: Tome II,Cryptopsy,"R$212,13","5,0 de 5 estrelas"
Purgatorio [Disco de Vinil],unknown-author,"R$219,33",-1
Mais opções de compra,unknown-author,Kingdom Of Madness [Disco de Vinil],"R$241,71"
Worst [Disco de Vinil],Sarcofago,"R$200,04","1,0 de 5 estrelas"
Wasteland,Uncle Acid and The Deadbeats,"R$207,38","4,6 de 5 estrelas"
Ambiance [Disco de Vinil],unknown-author,"R$147,41",-1
Lupus Dei [Disco de Vinil],POWERWOLF,"R$264,11","4,5 de 5 estrelas"
Shogun,Trivium,"R$243,01","4,9 de 5 estrelas"
Motörhead - Under Cöver [Disco de Vinil],Motörhead,"R$247,90","4,7 de 5 estrelas"
Sepultura - Above The Remains - Live '89 [Disco de Vinil],Sepultura,"R$475,18","4,6 de 5 estrelas"
Ecliptica [Disco de Vinil],Sonata Arctica,"R$331,90","4,8 de 5 estrelas"
Stormcrowfleet [Disco de Vinil],unknown-author,"R$240,63",-1
Open Up And Say Ahh,Poison,"R$280,00","3,5 de 5 estrelas"
Circles,P.O.D.,"R$181,16","4,6 de 5 estrelas"
Gotta Get A Grip [Disco de Vinil],Mick Jagger,"R$102,50","4,4 de 5 estrelas"
Unbreakable / Back To Me [Disco de Vinil],OF MICE & MEN,"R$119,31",-1
Split [Disco de Vinil],GATECREEPER / HOMEWRECKER / OUTER HEAVEN / SCORCHED,"R$158,00","5,0 de 5 estrelas"
Masquerade [Disco de Vinil],Running Wild,"R$198,00","4,7 de 5 estrelas"
Branded & Exiled [Disco de Vinil],Running Wild,"R$196,83",-1
Running Wild - Gates To Purgatory [Disco de Vinil],Running Wild,"R$214,90","4,8 de 5 estrelas"
Running Wild - Pile Of Skulls [Disco de Vinil],Running Wild,"R$225,00","4,3 de 5 estrelas"
Diaspora [Disco de Vinil],CORMORANT,"R$248,85",-1
Mais opções de compra,unknown-author,Born From Fire [Disco de Vinil],"R$214,97"
Sphinctour [Disco de Vinil],MINISTRY,"R$268,20",-1
Nature Of The Beast [Disco de Vinil],Impellitteri,"R$224,00","4,3 de 5 estrelas"
Houses Of The Mole [Disco de Vinil],MINISTRY,"R$266,19","4,3 de 5 estrelas"
Close Your Eyes (Translucent Blue Vinyl) [Disco de Vinil],Digital Daggers,"R$188,55","5,0 de 5 estrelas"
Mais opções de compra,unknown-author,Music To Make War To [Disco de Vinil],"R$293,73"
Burst Into Flame,Haunt,"R$193,70","5,0 de 5 estrelas"
Led Zeppelin - The Song Remains The Same [Disco de Vinil],Led Zeppelin,"R$1.229,00","4,7 de 5 estrelas"
Educated Horses,Rob Zombie,"R$153,25","4,3 de 5 estrelas"
Stone Temple Pilots - Stone Temple Pilots [Disco de Vinil],Stone Temple Pilots,"R$212,86","4,4 de 5 estrelas"
Ceremony And Devotion,Ghost,"R$373,84","4,6 de 5 estrelas"
Mutter [Disco de Vinil],RAMMSTEIN,"R$311,00","4,8 de 5 estrelas"
Live In The Raw [Disco de Vinil],WASP,"R$242,44","4,7 de 5 estrelas"
De Mysteriis Dom Sathanas Alive [Disco de Vinil],Mayhem,"R$230,03","4,0 de 5 estrelas"
Pleasure to Kill [Disco de Vinil],Kreator,"R$216,01","4,6 de 5 estrelas"
Iron Maiden - A Matter Of Life And Death [Disco de Vinil],Iron Maiden,"R$279,00","4,6 de 5 estrelas"
Rush - Snakes  Arrows [Disco de Vinil],Rush,"R$470,69","4,4 de 5 estrelas"
Heaven Tonight [Disco de Vinil],Cheap Trick,"R$155,20","4,8 de 5 estrelas"
Faith No More - Angel Dust [Disco de Vinil],Faith No More,"R$565,82","4,7 de 5 estrelas"
Disturbed - Indestructible [Disco de Vinil],Disturbed,"R$120,00","4,7 de 5 estrelas"
Rock or Bust [Disco de Vinil],AC/DC,"R$277,00","4,7 de 5 estrelas"
Live After Death [Disco de Vinil],Iron Maiden,"R$329,32","4,8 de 5 estrelas"
Re-Load [Disco de Vinil],Metallica,"R$221,11","4,6 de 5 estrelas"
Swedish Empire Live,SABATON,"R$270,71","4,9 de 5 estrelas"
Mais opções de compra,unknown-author,Soho Dreams [Disco de Vinil],"R$591,58"
Thelema 6 [Disco de Vinil],Behemoth,"R$206,00","4,6 de 5 estrelas"
