Product Name,Author,Price,Ratings
Goat Rodeo Sessions [Disco de Vinil],Ma / Duncan / Meyer / Thile,"R$206,02","4,6 de 5 estrelas"
"Alexandre Tharaud - Bach, Js. Goldberg Variations [Disco de Vinil]",Alexandre Tharaud,"R$189,69","4,3 de 5 estrelas"
Saxon - Battering Ram [Disco de Vinil],Saxon,"R$195,00","4,6 de 5 estrelas"
Symphony No 3 [Disco de Vinil],London Sinfonietta,"R$200,14","4,7 de 5 estrelas"
Holst: Planets / Suite for Orch & Female Chorus [Disco de Vinil],KARAJAN / VIENN PHILHARMONIC ORCH,"R$133,67","4,3 de 5 estrelas"
Stravinsky Conducts Stravinsky: Firebird [Disco de Vinil],STRAVINSKY / COLUMBIA SYM ORCH,"R$136,65","5,0 de 5 estrelas"
Minimalists,Christopher Warren-Green,"R$297,90",-1
Tchaikovsky: Ballet Suites II; The Sleeping Beauty; Swan Lake,Pyotr Ilyich Tchaikovsky,"R$174,39","4,9 de 5 estrelas"
"Mozart: Clarinet Quintet, Oboe Quartet",De Peyer/Koch/Amadeus Quartet,"R$197,85","5,0 de 5 estrelas"
Cieli Di Toscana,Andrea Bocelli,"R$192,58","4,8 de 5 estrelas"
Beethoven: Symphonie Nr. 5,Ludwig van Beethoven,"R$210,71","3,6 de 5 estrelas"
Schubert: Symphonies Nos 3 & 8 Unfinished [Disco de Vinil],Kleiber/Wiener Philharmoniker,"R$251,62","4,2 de 5 estrelas"
Beethoven: Symphony No.7,Kleiber/Wiener Philharmoniker,"R$214,17","3,7 de 5 estrelas"
Erik Satie - Piano Works [Disco de Vinil],"GORISEK,BOJAN","R$208,30","4,5 de 5 estrelas"
Vivaldi: Four Seasons,AYO / I MUSICI,"R$157,05","4,9 de 5 estrelas"
Pet Shop Boys - Please [Disco de Vinil],Pet Shop Boys,"R$189,74","4,8 de 5 estrelas"
Cranberry [Disco de Vinil],Hovvdy,"R$183,57",-1
Horowitz in Moscow [Disco de Vinil],Vladimir Horowitz,"R$210,78","4,7 de 5 estrelas"
Images - Book 1 L 110 / Images - Book 2 L 111 [Disco de Vinil],Arturo Benedetti Michelangeli,"R$217,23","4,4 de 5 estrelas"
Maria Callas - Operatic Arias (Lyric And Colora [Disco de Vinil],Maria Callas,"R$198,00",-1
Retrospective [Disco de Vinil],Hilary Hahn,"R$329,72","4,4 de 5 estrelas"
Mad Scenes [Disco de Vinil],Maria Callas,"R$201,00","5,0 de 5 estrelas"
Last Leaf [Disco de Vinil],Danish String Quartet,"R$208,05","4,9 de 5 estrelas"
La Traviata (1953 Studio Recording) [Disco de Vinil],Maria Callas,"R$318,21","3,5 de 5 estrelas"
Debussy [Disco de Vinil],Seong-Jin Cho,"R$243,17","4,3 de 5 estrelas"
Beethoven: Symphony No 6 in F Op68 Pastoral [Disco de Vinil],Various Artists,"R$230,75","5,0 de 5 estrelas"
Mais opções de compra,unknown-author,Resolve [Disco de Vinil],"R$239,67"
Solti - Chicago The Vinyl Edition,Chicago Symphony Orchestra/Sir Georg Solti,"R$1.284,08","3,3 de 5 estrelas"
Piano [Disco de Vinil],Benny Andersson,"R$288,91","4,6 de 5 estrelas"
Rock Revolution [Disco de Vinil],David Garrett,"R$261,09","4,6 de 5 estrelas"
Maria Callas - Maria Callas Remastered [Disco de Vinil],Maria Callas,"R$146,83","4,5 de 5 estrelas"
Royal Blood - Royal Blood [Disco de Vinil],Royal Blood,"R$183,57","4,7 de 5 estrelas"
Chopin: The Legendary 1965 Recording,Martha Argerich,"R$220,29","4,5 de 5 estrelas"
Live on Tour [Disco de Vinil],unknown-author,"R$292,01",-1
Six Evolutions - Bach: Cello Suites [Disco de Vinil],Yo-Yo Ma,"R$378,33","4,7 de 5 estrelas"
Three Tenors 25th Anniversary [Disco de Vinil],Pavarotti/Domingo/Carreras/Mehta,"R$229,47","4,5 de 5 estrelas"
American in Paris / Rhapsody in Blue [Disco de Vinil],BERNSTEIN / NEW YORK PHILHARMONIC,"R$134,40","4,5 de 5 estrelas"
Recomposed By Max Richter: Vivaldi the Four Season [Disco de Vinil],Richter/DeRidder/Konzerthaus/KammerorchesterBerlin,"R$227,43","4,6 de 5 estrelas"
"Beethoven Piano Sonatas Op. 106 ""Hammerklavier"" & Op. 27/2 ""Moonlight""",Murray Perahia,"R$217,12","4,8 de 5 estrelas"
Vivaldi: The Four Seasons,Simon Standage/The English Concert/Trevor Pinnock,"R$216,29","4,9 de 5 estrelas"
