Product Name,Author,Price,Ratings
Jota Quest - Pancadélico [Disco de Vinil],JOTA QUEST,"R$240,28","5,0 de 5 estrelas"
Alaíde Costa [Disco de Vinil],Alaíde Costa,"R$164,15",-1
"Silva, LP Claridão [Disco de Vinil]",Silva,"R$95,00","5,0 de 5 estrelas"
Elza Soares - Elza Pede Passagem - LP [Disco de Vinil],Elza Soares,"R$154,90",-1
Diversos - Garota de Ipanema (Trilha Sonora) - LP [Disco de Vinil],Diversos,"R$154,90",-1
Sonho Médio [Disco de Vinil],Dead Fish,"R$179,99",-1
Sotaque Soul [Disco de Vinil],Maga Lieri,"R$52,00",-1
Aventuras II [Disco de Vinil],Blitz,"R$95,00",-1
Nós Viemos Em Paz [Disco de Vinil],Zumbis do Espaço,"R$131,99",-1
Dom Salvador [Disco de Vinil],Dom Salvador,"R$240,28","5,0 de 5 estrelas"
Wilson Simonal [Disco de Vinil],Wilson Simonal,"R$119,77",-1
Waltel Branco [Disco de Vinil],Waltel Branco,"R$170,89",-1
Djavan [Disco de Vinil],Vidas Pra Contar (Lp),"R$170,89","4,5 de 5 estrelas"
"Walter Franco, Revólver- Série Clássicos em Vinil [Disco de Vinil]",Walter Franco,"R$184,80",-1
Libido [Disco de Vinil],Autoramas,"R$98,12",-1
"Armada ""Bandeira Negra"" [Disco de Vinil]",Armada,"R$79,42","5,0 de 5 estrelas"
Pure Gold [Disco de Vinil],Boss In Drama,"R$94,99",-1
Clarone No Choro [Disco de Vinil],Sergio Albach,"R$55,37",-1
"Mundo Livre S/A, LP Duplo Carnaval Na Obra- Série Clássicos Em Vinil [Disco de Vinil]",Mundo Livre S/A,"R$200,00","5,0 de 5 estrelas"
"Marco Valle, LP Mustange Cor De Sangue Ou Corcel Cor De Mel- Série Clássicos Em Vinil [Disco de Vinil]",Marcos Valle,"R$110,00",-1
Geracao Som [Disco de Vinil],Pepeu Gomes,"R$240,28",-1
Cesar Camargo Mariano [Disco de Vinil],Cesar Camargo Mariano,"R$170,89","5,0 de 5 estrelas"
"Cachorro Grande, Lp Cinema [Disco de Vinil]",Cachorro Grande,"R$95,00",-1
LP Nervo Chaos/Amazarak - Ascemsão Do Caos [Disco de Vinil],Nervo Chaos,"R$67,00",-1
Correntes [Disco de Vinil],Metalmorphose,"R$37,00",-1
"Hyldon, LP As Coisas Simples Da Vida [Disco de Vinil]",Hyldon,"R$95,00",-1
"Rancore, LP Seiva [Disco de Vinil]",Rancore,"R$95,00",-1
"Os Paralamas Do Sucesso, LP Sinais Do Sim [Disco de Vinil]",Os Paralamas do Sucesso,"R$95,00",-1
"Café Preto e Céu, Compacto Água, Fogo, Terramar [Disco de Vinil]",Café Preto + Céu,"R$40,00",-1
"Marcos Valle, LP Vento Sul- Série Clássicos Em Vinil [Disco de Vinil]",Marcos Valle,"R$110,00","4,2 de 5 estrelas"
Continuidade dos Parques [Disco de Vinil],Banda Dônida,"R$95,00",-1
"Luan Santana, LP Luan Santana Acústico [Disco de Vinil]",Luan Santana,"R$95,00",-1
"Flaviola e o Bando do Sol, Lp ""Flaviola e o Bando do Sol""",Flaviola e o Bando do Sol,"R$174,08","5,0 de 5 estrelas"
"Marcos Valle, Lp ""Cinzento""",Marcos Valle,"R$126,34",-1
"Bossacucanova & Roberto Menescal, LP Bossa Got The Blues [Disco de Vinil]",Bossacucanova,"R$160,79",-1
"Os Paralamas do Sucesso - Severino - LP, Universal Music, [Disco de Vinil]",Os Paralamas do Sucesso,"R$199,90",-1
Canções Para Acordar O Sol [CD],Cláudio Lacerda,"R$32,31",-1
Rei Ninguém [Disco de Vinil],Arthur Nogueira,"R$61,78",-1
Lady Zu - A Noite Vai Chegar - LP [Disco de Vinil],Lady Zu,"R$154,90",-1
S/T [Disco de Vinil],Faca Preta,"R$71,72",-1
Back To Basics [Disco de Vinil],Zero Zero,"R$71,72",-1
Futuro [Disco de Vinil],Magüerbes,"R$179,99",-1
O Preço do Mefisto [Disco de Vinil],Anzol,"R$71,72",-1
Inner Ear Session [Disco de Vinil],O Inimigo,"R$131,99",-1
Contrariedade [Disco de Vinil],O Inimigo,"R$131,99",-1
Hellway To High [Disco de Vinil],Water Rats,"R$156,00",-1
Lúcifer [Disco de Vinil],Os Pedrero,"R$71,72",-1
Sempre Melhor [Disco de Vinil],Horace Green,"R$71,72",-1
