Product Name,Author,Price,Ratings
A Bothered Mind [Disco de Vinil],R.L. Burnside,"R$133,08","4,5 de 5 estrelas"
Eric Clapton - Unplugged [Disco de Vinil],Eric Clapton,"R$439,00","4,8 de 5 estrelas"
Keb' Mo' Live That Hot Pink Blues Album [Disco de Vinil],Keb' Mo',"R$179,49","4,8 de 5 estrelas"
"Folk Festival Of The Blues With Muddy Waters, Howlin Wolf, Buddy Guy,Sonny Boy Williamson, Willie Dixon / Various [Disco de Vinil]","WATERS,MUDDY; HOWLIN WOLF; BUDDY GUY; SONNY BOY WILLIAMSON; WILLIE DIXON","R$180,00","4,7 de 5 estrelas"
Best Of The Sun Records Sessions,HOWLIN WOLF,"R$190,50","5,0 de 5 estrelas"
Mais opções de compra,unknown-author,Kingfish [Disco de Vinil],"R$192,00"
Stone Crazy! [Disco de Vinil],Buddy Guy,"R$197,00","4,6 de 5 estrelas"
Tajmo [Disco de Vinil],Taj Mahal/Keb' Mo',"R$178,55","4,7 de 5 estrelas"
Killin' It Live [Disco de Vinil],Tommy Castro & The Painkillers,"R$183,00","4,7 de 5 estrelas"
Blues,Rory Gallagher,"R$265,00","4,7 de 5 estrelas"
The Best Of Muddy Waters [Disco de Vinil],Muddy Waters,"R$155,07","4,7 de 5 estrelas"
American Epic: The Best Of Mississippi John Hurt [Disco de Vinil],MISSISSIPPI JOHN HURT,"R$206,00","5,0 de 5 estrelas"
The Blues Is Alive And Well [Disco de Vinil],Buddy Guy,"R$242,00","4,8 de 5 estrelas"
Black Magic [Disco de Vinil],Magic Sam Blues Band,"R$140,70","4,3 de 5 estrelas"
Not The Same Old Blues Crap 1 / Various [Disco de Vinil],unknown-author,"R$152,10",-1
Wish I Was In Heaven Sitting Down,R.L. Burnside,"R$146,55","4,5 de 5 estrelas"
Mais opções de compra,unknown-author,An Evening with Big Bill Broonzy [Disco de Vinil],"R$214,17"
Briefcase Full of Blues,BLUES BROTHERS,"R$195,00","4,6 de 5 estrelas"
Gon' Boogaloo [Disco de Vinil],"STONEKING,C.W.","R$203,68","4,5 de 5 estrelas"
Christmas Song [Disco de Vinil],"COLE,NAT KING","R$145,26","4,7 de 5 estrelas"
Son of a Bluesman [Disco de Vinil],"Peterson, Lucky","R$254,89","4,2 de 5 estrelas"
"At The Golden Circle Stockholm, Vol. 1 [Disco de Vinil]",The Ornette Coleman Trio,"R$207,80","4,6 de 5 estrelas"
Boogie Rambler - Blues Essentials [Disco de Vinil],unknown-author,"R$170,39",-1
I Love My Whiskey - The Essential Blues,Big Bill Broonzy,"R$165,41","5,0 de 5 estrelas"
Blues Of Desperation,Joe Bonamassa,"R$241,45","4,8 de 5 estrelas"
An Acoustic Evening At The Vienna Opera House,Joe Bonamassa,"R$466,50","4,8 de 5 estrelas"
Different Shades of Blues [Disco de Vinil],Joe Bonamassa,"R$274,81","4,7 de 5 estrelas"
Dig In Deep [Disco de Vinil],Bonnie Raitt,"R$194,43","4,6 de 5 estrelas"
Come To My Garden (Green Vinyl) [Disco de Vinil],"RIPERTON,MINNIE","R$162,08","4,7 de 5 estrelas"
A Touch Of Music - A Touch Of Music [Disco de Vinil],A Touch of Music,"R$412,90",-1
Worried Blues,R.L. Burnside,"R$144,07","5,0 de 5 estrelas"
Party Of One [Disco de Vinil],George Thorogood,"R$164,88","4,3 de 5 estrelas"
Signs [Disco de Vinil],Jonny Lang,"R$210,00","4,5 de 5 estrelas"
Worried Blues [Disco de Vinil],unknown-author,"R$150,00",-1
Take Me Back [Disco de Vinil],unknown-author,"R$139,45",-1
Lay It On Down [Disco de Vinil],Kenny Wayne Shepherd Band,"R$178,32","4,2 de 5 estrelas"
Live At Carnegie Hall - An Acoustic Evening [Disco de Vinil],Joe Bonamassa,"R$317,83","4,7 de 5 estrelas"
"Long Distance Call: Europe, 1982 [Disco de Vinil]",R.L. Burnside,"R$141,60",-1
Live At C-boy's [Disco de Vinil],JIMMIE VAUGHAN TRIO WITH MIKE FLANIGIN,"R$131,10","4,3 de 5 estrelas"
Ivory Castanets [Disco de Vinil],Cat Clyde,"R$159,30","5,0 de 5 estrelas"
Wolves,Rag'N'Bone Man,"R$185,61","4,9 de 5 estrelas"
Walking To New Orleans,George Benson,"R$188,09","4,3 de 5 estrelas"
Deuces Wild,B.B. King,"R$281,15","4,6 de 5 estrelas"
Ass Pocket of Whiskey [Disco de Vinil],R.L. Burnside,"R$171,08","4,2 de 5 estrelas"
Toi Tu Joues a Lamour [Disco de Vinil],unknown-author,"R$154,97",-1
Kill Or Be Kind [Disco de Vinil],Samantha Fish,"R$171,22","4,7 de 5 estrelas"
Signature Collection [Disco de Vinil],"KING,B.B.","R$270,00","4,7 de 5 estrelas"
Mais opções de compra,unknown-author,Reskinned [Disco de Vinil],"R$190,71"
Get Here Quick [Disco de Vinil],The Texas Horns,"R$156,49",-1
Blue & Lonesome,The Rolling Stones,"R$265,00","4,3 de 5 estrelas"
Hot Foot Powder [Disco de Vinil],Peter Green,"R$213,15","4,8 de 5 estrelas"
Robert Cray And Hi Rhythm [Disco de Vinil],Robert Cray & Hi Rhythm,"R$126,92","4,6 de 5 estrelas"
Hejira [Disco de Vinil],Joni Mitchell,"R$422,94","4,8 de 5 estrelas"
Mais opções de compra,unknown-author,Keb Mo [Disco de Vinil],"R$217,23"
I'm Satisfied: The Cobra Chess & Duke (1956-1962) [Disco de Vinil],"RUSH,OTIS","R$172,67",-1
In Session [Disco de Vinil],"KING,ALBERT / VAUGHAN,STEVIE RAY","R$156,68","4,6 de 5 estrelas"
Mais opções de compra,unknown-author,Burnin (Limited 180 Gram Audiophile Pressing) [Disco de Vinil],"R$197,24"
The Essential Stevie Ray Vaughan And Double Trouble [Disco de Vinil],Stevie Ray Vaughan & Double Trouble,"R$320,81","4,6 de 5 estrelas"
I Wanna Get Funky [Disco de Vinil],Albert King,"R$229,00","4,8 de 5 estrelas"
Get It [Disco de Vinil],Tinsley Ellis,"R$157,74","4,3 de 5 estrelas"
Live at the Regal [Disco de Vinil],B.B. King,"R$190,93","4,7 de 5 estrelas"
Hail To The Kings! [Disco de Vinil],CASH BOX KINGS,"R$179,77","4,5 de 5 estrelas"
Live in Cook County Jail [Disco de Vinil],B.B. King,"R$186,63","4,7 de 5 estrelas"
Mais opções de compra,unknown-author,Bring Em In [Disco de Vinil],"R$279,45"
Revelator [Disco de Vinil],Tedeschi Trucks Band,"R$218,47","4,6 de 5 estrelas"
A Man And The Blues [Disco de Vinil],Buddy Guy,"R$209,07","4,6 de 5 estrelas"
Platinum Collection,Etta James,"R$207,00","4,8 de 5 estrelas"
Unforgettable [Disco de Vinil],Nat King Cole,"R$189,91","4,6 de 5 estrelas"
The Traveler,Kenny Wayne Shepherd,"R$214,67","4,7 de 5 estrelas"
Please Rewind [Disco de Vinil],MOONCHILD,"R$152,66","4,6 de 5 estrelas"
Confessin The Blues Volume 2,Confessin' the Blues,"R$259,78","4,8 de 5 estrelas"
Confessin The Blues Volume 1,Confessin' the Blues,"R$232,37","4,1 de 5 estrelas"
The Difference Between Me & You [Disco de Vinil],Black Joe Lewis & The Honeybears,"R$157,78","4,2 de 5 estrelas"
Miles To Go [Disco de Vinil],"James, Colin","R$195,79","4,6 de 5 estrelas"
Can U Cook? [Disco de Vinil],Seasick Steve,"R$179,70","4,6 de 5 estrelas"
Redemption [Disco de Vinil],Joe Bonamassa,"R$393,27","4,8 de 5 estrelas"
Wild,Joanne Shaw Taylor,"R$211,11","4,7 de 5 estrelas"
Bad Mouthin',"WHITE,TONY JOE","R$177,09","4,2 de 5 estrelas"
Benton County Relic,Cedric Burnside,"R$126,94","4,4 de 5 estrelas"
Watch Your Step,Ted Hawkins,"R$213,15","4,8 de 5 estrelas"
Off At 11 [Disco de Vinil],JD SIMO,"R$129,48","4,8 de 5 estrelas"
Baby Please Come Home,"VAUGHAN,JIMMIE","R$192,00","4,5 de 5 estrelas"
Mourning In The Morning,"RUSH,OTIS","R$171,02","4,1 de 5 estrelas"
Walking To New Orleans,George Benson,"R$169,57","4,8 de 5 estrelas"
I Wanna Tell You [Disco de Vinil],unknown-author,"R$141,13",-1
Mais opções de compra,unknown-author,The Eastwest Sessions [Disco de Vinil],"R$212,13"
Inside Out,Bernard Fowler,"R$130,30","4,6 de 5 estrelas"
Spectacular Class [Disco de Vinil],Jontavious Willis,"R$165,83","4,7 de 5 estrelas"
Live On The Queen Mary [Disco de Vinil],Professor Longhair,"R$194,17","4,8 de 5 estrelas"
Live On The Queen Mary (Lp/7Inch) [Disco de Vinil],PROFESSOR LONGHAIR,"R$306,00",-1
Blues & The Abstract Truth [Disco de Vinil],Oliver Nelson,"R$158,92",-1
Keep It Simple [Disco de Vinil],KEB'mo,"R$254,00","4,6 de 5 estrelas"
Neon Highway Blues [Disco de Vinil],Gary Hoey,"R$171,22","4,8 de 5 estrelas"
Coming Closer To The Day,Robin Trower,"R$172,21","4,4 de 5 estrelas"
Angels In Heaven Done Signed My Name,Leo Bud Welch,"R$172,41","5,0 de 5 estrelas"
Halfway Home By Morning [Disco de Vinil],"ANDERSEN,MATT","R$213,15","4,6 de 5 estrelas"
Beacon Theatre - Live From New York,Joe Bonamassa,"R$324,37","4,8 de 5 estrelas"
Dust Bowl [Disco de Vinil],Joe Bonamassa,"R$243,17","4,7 de 5 estrelas"
Blues Deluxe,Joe Bonamassa,"R$239,44","4,7 de 5 estrelas"
Hogtied Revisited [Disco de Vinil],WHITE BUFFALO,"R$243,96","5,0 de 5 estrelas"
I'm Ready,Muddy Waters,"R$259,00","4,8 de 5 estrelas"
In The Heart Of The Moon [Disco de Vinil],"TOURE,ALI FARKA","R$215,04","4,7 de 5 estrelas"
Jimi Hendrix Experience Live at Berkeley [Disco de Vinil],The Jimi Hendrix Experience,"R$181,39","4,6 de 5 estrelas"
Slipstream [Disco de Vinil],Bonnie Raitt,"R$225,00","4,6 de 5 estrelas"
