Product Name,Author,Price,Ratings
Kill Or Be Kind [Disco de Vinil],Samantha Fish,"R$171,22","4,7 de 5 estrelas"
Mais opções de compra,unknown-author,Reskinned [Disco de Vinil],"R$184,59"
Get Here Quick [Disco de Vinil],The Texas Horns,"R$156,49",-1
Hot Foot Powder [Disco de Vinil],Peter Green,"R$204,99","4,8 de 5 estrelas"
Mais opções de compra,unknown-author,Keb Mo [Disco de Vinil],"R$214,17"
The Essential Stevie Ray Vaughan And Double Trouble [Disco de Vinil],Stevie Ray Vaughan & Double Trouble,"R$206,55","4,6 de 5 estrelas"
Blues,Rory Gallagher,"R$238,65","4,7 de 5 estrelas"
"Folk Festival Of The Blues With Muddy Waters, Howlin Wolf, Buddy Guy,Sonny Boy Williamson, Willie Dixon / Various [Disco de Vinil]","WATERS,MUDDY; HOWLIN WOLF; BUDDY GUY; SONNY BOY WILLIAMSON; WILLIE DIXON","R$155,96","4,7 de 5 estrelas"
American Epic: The Best Of Mississippi John Hurt [Disco de Vinil],MISSISSIPPI JOHN HURT,"R$161,18","5,0 de 5 estrelas"
The Best Of Muddy Waters [Disco de Vinil],Muddy Waters,"R$155,07","4,7 de 5 estrelas"
Unforgettable [Disco de Vinil],Nat King Cole,"R$167,25","4,7 de 5 estrelas"
Platinum Collection,Etta James,"R$207,03","4,8 de 5 estrelas"
Hejira [Disco de Vinil],Joni Mitchell,"R$217,23","4,8 de 5 estrelas"
Ass Pocket of Whiskey [Disco de Vinil],R.L. Burnside,"R$166,23","4,2 de 5 estrelas"
Blues Breakers,"MAYALL,JOHN","R$194,79","4,6 de 5 estrelas"
Ladies Of The Canyon,Joni Mitchell,"R$178,00","4,8 de 5 estrelas"
Oklahoma [Disco de Vinil],Keb' Mo',"R$162,17","4,7 de 5 estrelas"
Best Of [Disco de Vinil],"WATERS,MUDDY","R$161,13","4,6 de 5 estrelas"
Mais opções de compra,unknown-author,Kingfish [Disco de Vinil],"R$177,45"
I Can't Stand the Rain [Disco de Vinil],Ann Peebles,"R$193,21","4,4 de 5 estrelas"
Keb' Mo' Live That Hot Pink Blues Album [Disco de Vinil],Keb' Mo',"R$183,37","4,8 de 5 estrelas"
Robert Johnson Songbook [Disco de Vinil],Peter Green,"R$221,31","3,8 de 5 estrelas"
"Son House ‎– Live At Oberlin College, April 15, 1965 [Disco de Vinil]",Son House,"R$172,77","5,0 de 5 estrelas"
Walking To New Orleans,George Benson,"R$183,57","4,3 de 5 estrelas"
Live in Cook County Jail [Disco de Vinil],B.B. King,"R$186,63","4,7 de 5 estrelas"
Mais opções de compra,unknown-author,House Of The Blues [Disco de Vinil],"R$177,45"
Blues (Limited 180 Gram Audiophile Pressing) [Disco de Vinil],"KING,B.B.","R$157,05","5,0 de 5 estrelas"
Baby Please Come Home,"VAUGHAN,JIMMIE","R$184,39","4,5 de 5 estrelas"
Survivor Blues [Disco de Vinil],Walter Trout,"R$216,46","4,8 de 5 estrelas"
Mais opções de compra,unknown-author,Bring Em In [Disco de Vinil],"R$270,27"
Deuces Wild,B.B. King,"R$281,15","4,6 de 5 estrelas"
Sweet Tea [Disco de Vinil],"GUY,BUDDY","R$295,77","4,6 de 5 estrelas"
Ocean,"BUTLER,JOHN TRIO","R$201,93","4,8 de 5 estrelas"
Live Alive,"VAUGHAN,STEVIE RAY & THE DOUBLE TROUBLE","R$281,64","4,6 de 5 estrelas"
Mais opções de compra,unknown-author,Born on a Bad Sign [Disco de Vinil],"R$202,95"
A Bothered Mind [Disco de Vinil],R.L. Burnside,"R$133,08","4,4 de 5 estrelas"
Mais opções de compra,unknown-author,"A Day For The Hunter, A Day For The Prey [Disco de Vinil]","R$226,89"
Blues Of Desperation,Joe Bonamassa,"R$241,45","4,8 de 5 estrelas"
An Acoustic Evening At The Vienna Opera House,Joe Bonamassa,"R$318,21","4,8 de 5 estrelas"
Different Shades of Blues [Disco de Vinil],Joe Bonamassa,"R$274,81","4,7 de 5 estrelas"
Dig In Deep [Disco de Vinil],Bonnie Raitt,"R$194,43","4,6 de 5 estrelas"
Mais opções de compra,unknown-author,One Thing That's for Sure [Disco de Vinil],"R$194,79"
Ladies and Gentlemen Mr. B.B. King [Disco de Vinil],B.B. King,"R$236,61","4,5 de 5 estrelas"
Beacon Theatre - Live From New York,Joe Bonamassa,"R$324,37","4,8 de 5 estrelas"
Someday at Christmas [Disco de Vinil],Stevie Wonder,"R$143,05","4,7 de 5 estrelas"
Dust Bowl [Disco de Vinil],Joe Bonamassa,"R$239,67","4,7 de 5 estrelas"
Stand By Me Forever [Disco de Vinil],"KING,BEN E","R$149,91","4,5 de 5 estrelas"
James Cotton - Mighty Long Time [Disco de Vinil],James Cotton,"R$257,01",-1
Blues Deluxe,Joe Bonamassa,"R$239,44","4,7 de 5 estrelas"
James Cotton - Live At Antone'S Nightclub [Disco de Vinil],James Cotton,"R$207,03","4,7 de 5 estrelas"
Blue & Lonesome,The Rolling Stones,"R$270,27","4,4 de 5 estrelas"
Born To Play Guitar,Buddy Guy,"R$192,00","4,7 de 5 estrelas"
Hogtied Revisited [Disco de Vinil],WHITE BUFFALO,"R$209,07","5,0 de 5 estrelas"
Harlem Street Singer [Disco de Vinil],Blind Gary Davis,"R$158,50","4,5 de 5 estrelas"
Mais opções de compra,unknown-author,Blues The Whole Blues And Nothing But [Disco de Vinil],"R$194,79"
Texas Blues Man [Disco de Vinil],"HOPKINS,LIGHTNIN","R$158,83","5,0 de 5 estrelas"
Alright Again [Disco de Vinil],Clarence 'Gatemouth' Brown,"R$161,81","4,8 de 5 estrelas"
Bound By The Blues [Disco de Vinil],Sonny Landreth,"R$173,37","4,7 de 5 estrelas"
Matters Of The Heart [Disco de Vinil],unknown-author,"R$156,06",-1
Live At The Greek Theatre [Disco de Vinil],Joe Bonamassa,"R$373,29","4,8 de 5 estrelas"
